data,mes,om,anv,etapa,origem,destino,lat_origem,long_origem,lat_dest,long_dest,HORA_DEP,HORA_ARR,TEMPO_DE_VOO,SEGMTO,POUSOS,REAL,CAPOTA,LOCAL_1,QTD_1,LOCAL_2,QTD_2,1P,2P,NV,MC1,MC2,MC3,LM1,LM2,LM3,LM4,LM5,COM,MISSAO,D_N,OFRAG,ORGAO,PROGRAMA,SUBPROG,APLICACAO,COMB,OLEO,PAX_EMBARQ,PAX_DESEMB,PAX_LANCADO,CARGA_EMBARQ,CARGA_DESEMB,CARGA_LANCADA
09/abr.,ABR.,151,2802,2,SWKO,SBMN,-4.131,-63.14,-3.130,-3.130,14:40,15:45,01:05,2,1,,,SBMN,1,,,MDO,ABQ,,GAV,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,915,0,11,11,0,0,0,0
09/abr.,ABR.,155,2802,1,SBMN,ROTA,-3.130,-59.98,0.0,0.0,23:50,24:00,00:10,1,0,,,,,,,PAI,RAV,,WEL,,,BLE,MAR,,,,,69TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,,,6,,,,,
10/abr.,ABR.,156,2809,1,SBMN,SNRH,-3.130,-59.98,-7.444,-7.444,12:25,15:30,03:05,1,1,,,,,,,JAI,MAT,,RDZ,GNU,,REG,ARA,,,,,69TV300,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,2500,0,0,0,0,1935,1935,0
10/abr.,ABR.,156,2809,2,SNRH,SBMN,-7.444,-70.02,-3.130,-3.130,17:40,20:55,03:15,2,1,03:10,,SBMN,1,,,MAT,JAI,,RDZ,GNU,,REG,ARA,,,,,69TV300,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,2570,0,11,11,0,1650,1650,0
10/abr.,ABR.,148,2800,3,SBGL,SBPJ,-22.800,-43.25,-10.280,-10.280,12:45,16:35,03:50,1,1,03:40,,SBPJ,1,,,LSA,ELM,,ROB,,,BOR,MMA,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,3190,4,2,0,0,3343,0,0
10/abr.,ABR.,148,2800,4,SBPJ,SBBE,-10.280,-48.35,-1.400,-1.400,17:15,19:55,02:40,2,1,02:30,,SBBE,1,,,ELM,LSA,,ROB,,,BOR,MMA,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,2190,0,0,2,0,0,3343,0
10/abr.,ABR.,148,2800,5,SBBE,ROTA,-1.400,-48.45,0.0,0.0,20:50,21:15,00:25,3,0,00:15,,,,,,LSA,ELM,,ROB,,,BOR,MMA,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,,,,,,,,
10/abr.,ABR.,148,2800,5,ROTA,SBMN,0.0,0.0,-3.130,-3.130,21:15,24:00,02:45,4,1,02:45,,SBMN,1,,,LSA,ELM,,ROB,,,BOR,MMA,,,,,69TV300,NOTURNO,,COMAE,PEO,SPMAS,FAB,2500,0,0,0,0,1725,1725,0
10/abr.,ABR.,155,2802,1,ROTA,SBCG,0.0,0.0,-20.470,-20.470,00:00,04:55,04:55,1,1,04:45,,SBCG,1,,,PAI,RAV,,WEL,,,BLE,MAR,,,,,69TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,3950,0,0,6,0,0,0,0
10/abr.,ABR.,155,2802,2,SBCG,ROTA,-20.470,-54.67,0.0,0.0,06:10,08:50,02:40,2,0,02:35,,,,,,PAI,RAV,,WEL,,,BLE,MAR,,,,,41TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,,,,,,,,
10/abr.,ABR.,155,2802,2,ROTA,SBLS,0.0,0.0,-19.650,-19.650,08:50,09:15,00:25,3,1,00:20,,SBLS,,,,PAI,RAV,,WEL,,,BLE,MAR,,,,,41TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,2450,0,2,0,0,0,0,0
10/abr.,ABR.,155,2802,3,SBLS,SBGR,-19.650,-43.90,-23.440,-23.440,10:30,11:55,01:25,4,0,01:15,,SBGR,1,,,CSI,LEL,,WEL,,,VAN,RBS,,,,,41TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,1150,0,1,3,0,0,0,0
11/abr.,ABR.,155,2802,4,SBGR,SBAN,-23.440,-46.47,-16.240,-16.240,11:05,13:20,02:15,1,1,02:05,,SBAN,1,,,RAV,PAI,,RUD,,,BLE,RBS,MAR,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,1850,4,5,1,0,72,72,0
11/abr.,ABR.,155,2802,5,SBAN,SBMN,-16.240,-48.97,-3.130,-3.130,14:50,19:35,04:45,2,1,04:35,,SBMN,1,,,RAV,PAI,,RUD,,,BLE,RBS,MAR,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,2350,0,2,6,0,241,241,0
11/abr.,ABR.,152,2809,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,12:00,14:10,02:10,1,1,02:00,,SBUA,1,,,MAT,JAI,,GAV,,,REG,ARA,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1875,0,0,0,0,4350,4350,0
11/abr.,ABR.,152,2809,2,SBUA,SBUA,-0.130,-66.98,-0.130,-0.130,16:55,17:40,00:45,2,1,,,,,,,JAI,MAT,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,725,0,1,1,0,3294,3294,0
11/abr.,ABR.,153,2800,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,13:30,15:45,02:15,1,1,02:05,,SBUA,1,,,ABQ,BRA,,ROB,,,STE,MCI,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,1875,0,1,0,0,2850,1600,0
11/abr.,ABR.,153,2800,2,SBUA,SWBC,-0.130,-66.98,-0.970,-0.970,17:40,19:05,01:25,2,1,01:15,,,,,,ABQ,BRA,,ROB,,,STE,MCI,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,1210,0,3,1,0,0,1250,0
11/abr.,ABR.,153,2800,3,SWBC,SBMN,-0.970,-62.93,-3.130,-3.130,20:30,21:35,01:05,3,1,00:55,,SBMN,1,,,BRA,ABQ,,ROB,,,STE,MCI,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,950,0,2,5,0,0,0,0
12/abr.,ABR.,154,2800,1,SBMN,SBTS,-3.130,-59.98,2.220,2.220,12:05,14:15,02:10,1,1,02:00,,,,,,HON,MPL,,RUD,,,BOR,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1700,2,0,0,0,3166,3166,0
12/abr.,ABR.,154,2800,2,SBTS,SBMN,2.220,-55.93,-3.130,-3.130,15:10,17:10,02:00,2,1,01:50,,SBMN,1,,,MPL,HON,,RUD,,,BOR,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1600,0,0,0,0,460,460,0
12/abr.,ABR.,157,2803,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,21:25,21:55,00:30,1,1,,,,,,,JOE,ABQ,,RCO,,,STE,,,,,,17TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,375,6,0,0,0,0,0,0
12/abr.,ABR.,152,2809,3,SBUA,SWSQ,-0.130,-66.98,1.700,1.700,14:00,14:50,00:50,1,1,,,,,,,MDO,BOD,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,850,0,7,7,0,4196,4196,0
12/abr.,ABR.,152,2809,4,SWSQ,SBUA,1.700,-69.39,-0.130,-0.130,15:55,16:55,01:00,2,1,,,,,,,BOD,MDO,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,890,0,18,18,0,1086,1086,0
12/abr.,ABR.,152,2809,5,SBUA,SWQE,-0.130,-66.98,1.085,1.085,18:10,19:10,01:00,3,1,,,,,,,BOD,MDO,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,940,0,8,8,0,4044,4044,0
12/abr.,ABR.,152,2809,6,SWQE,SBUA,1.085,-69.84,-0.130,-0.130,20:25,21:25,01:00,4,1,,,,,,,MDO,BOD,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,950,0,25,25,0,473,473,0
12/abr.,ABR.,157,2800,1,SBMN,ROTA,-3.130,-59.98,0.0,0.0,21:45,22:00,00:15,1,0,00:10,,,,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,40TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,,,7,,,,,
12/abr.,ABR.,157,2800,1,ROTA,ROTA,0.0,0.0,0.0,0.0,22:00,24:00,02:00,2,0,02:00,,,,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,40TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,1800,4,0,0,0,0,0,0
13/abr.,ABR.,157,2800,2,ROTA,SBCG,0.0,0.0,-20.470,-20.470,00:00,02:45,02:45,1,1,02:40,,SBCG,1,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,40TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,2075,0,0,7,0,0,0,0
13/abr.,ABR.,157,2800,3,SBCG,SBGR,-20.470,-54.67,-23.440,-23.440,04:30,06:50,02:20,2,1,02:10,,SBGR,1,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,40TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,1920,0,2,2,0,0,0,0
13/abr.,ABR.,152,2809,7,SBUA,SWQE,-0.130,-66.98,1.085,1.085,13:40,14:45,01:05,1,1,,,,,,,JAI,MAT,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,950,2,9,9,0,4768,4768,0
13/abr.,ABR.,152,2809,8,SWQE,SBUA,1.085,-69.84,-0.130,-0.130,16:45,18:15,01:30,2,1,,,,,,,MAT,JAI,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1225,0,0,0,0,239,239,0
13/abr.,ABR.,152,2809,9,SBUA,SWMK,-0.130,-66.98,0.626,0.626,19:35,20:00,00:25,3,1,,,,,,,JAI,MAT,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,450,0,5,5,0,3888,3888,0
13/abr.,ABR.,152,2809,10,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,21:45,22:10,00:25,4,1,,,,,,,MAT,JAI,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,450,1,2,2,0,0,0,0
13/abr.,ABR.,157,2800,4,SBGR,ROTA,-23.440,-46.47,0.0,0.0,20:00,22:00,02:00,3,0,,,,,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,41TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,,,6,,,208,,
13/abr.,ABR.,157,2800,4,ROTA,ROTA,0.0,0.0,0.0,0.0,22:00,24:00,02:00,4,0,,,,,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,41TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,3800,2,0,0,0,0,0,0
14/abr.,ABR.,157,2800,4,ROTA,SBMN,0.0,0.0,-3.130,-3.130,00:00,02:35,02:35,1,1,02:35,,SBMN,1,,,LEL,PBO,,LUI,,,BLE,FAB,,,,,41TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,2250,0,0,6,0,0,208,0
14/abr.,ABR.,159,2802,1,SBMN,SBTS,-3.130,-59.98,2.220,2.220,12:05,14:25,02:20,1,1,,,,,,,LAU,RAV,,RCO,PTO,,MMA,MAR,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,1950,2,0,0,0,3400,3400,0
14/abr.,ABR.,159,2802,2,SBTS,SBMN,2.220,-55.93,-3.130,-3.130,15:35,17:40,02:05,2,1,01:50,,SBMN,,,,RAV,LAU,,RCO,PTO,,MMA,MAR,,,,,69TV300,DIURNO,,COMAE,PEO,SPMAS,FAB,1550,0,0,0,0,280,280,0
14/abr.,ABR.,160,2803,1,SBMN,ROTA,-3.130,-59.98,0.0,0.0,14:20,21:00,06:40,1,0,06:30,,,,,,PAI,DMD,,WEL,,,BOR,ADO,,,,,69TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,,,,,,,,
14/abr.,ABR.,160,2803,1,ROTA,SBAF,0.0,0.0,-22.880,-22.880,21:00,21:35,00:35,2,1,00:30,,SBAF,1,,,PAI,DMD,,WEL,,,BOR,ADO,,,,,69TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,5532,4,1,1,0,300,300,0
14/abr.,ABR.,152,2809,11,SBUA,SWQE,-0.130,-66.98,1.085,1.085,14:00,15:00,01:00,1,1,,,,,,,MDO,BOD,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,930,0,11,11,0,2584,2584,0
14/abr.,ABR.,152,2809,12,SWQE,SBUA,1.085,-69.84,-0.130,-0.130,15:55,16:55,01:00,2,1,00:20,,SBUA,1,,,BOD,MDO,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,930,0,4,4,0,60,60,0
14/abr.,ABR.,152,2809,13,SBUA,SWSQ,-0.130,-66.98,1.700,1.700,19:05,20:05,01:00,3,1,,,,,,,BOD,MDO,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,920,0,10,10,0,4436,4436,0
14/abr.,ABR.,152,2809,14,SWSQ,SBUA,1.700,-69.39,-0.130,-0.130,21:15,22:15,01:00,4,1,,,,,,,BOD,MDO,,RDZ,,,REG,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,950,0,0,0,0,134,134,0
15/abr.,ABR.,160,2803,2,SBAF,SWXQ,-22.880,-43.38,-21.662,-21.662,10:20,12:05,01:45,1,1,01:35,,,,,,JOE,PAI,,DNL,,,BLE,ADO,RBS,,,,69TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1625,0,0,0,0,0,0,0
15/abr.,ABR.,160,2803,3,SWXQ,SWXQ,-21.662,-49.74,-21.662,-21.662,14:10,15:00,00:50,2,1,,,,,,,JOE,LEL,,DNL,,,BLE,ADO,RBS,,,,69TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,712,0,23,0,23,0,0,0
15/abr.,ABR.,160,2803,4,SWXQ,ROTA,-21.662,-49.74,0.0,0.0,19:25,20:00,00:35,3,0,,,,,,,PAI,JOE,,DNL,,,BLE,ADO,RBS,,,,69TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,625,0,21,0,21,0,0,0
15/abr.,ABR.,160,2803,5,ROTA,SBAF,0.0,0.0,-22.880,-22.880,20:00,21:35,01:35,4,1,01:35,,,,,,JOE,LEL,,DNL,,,BLE,ADO,RBS,,,,69TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1312,0,0,0,0,0,0,0
15/abr.,ABR.,152,2809,15,SBUA,SBMN,-0.130,-66.98,-3.130,-3.130,13:15,15:35,02:20,1,1,02:10,,SBMN,1,,,JAI,MAT,,GAV,,,ARA,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1890,1,4,4,0,2028,2028,0
15/abr.,ABR.,152,2809,16,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,17:20,19:35,02:15,2,1,02:15,,SBUA,1,,,MAT,JAI,,GAV,,,ARA,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1675,0,2,2,0,2100,2100,0
15/abr.,ABR.,152,2809,17,SBUA,SWMK,-0.130,-66.98,0.626,0.626,20:20,20:45,00:25,3,1,,,,,,,JAI,MAT,,GAV,,,ARA,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,430,0,6,6,0,2766,2766,0
15/abr.,ABR.,152,2809,18,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,21:25,21:50,00:25,4,1,,,,,,,MAT,JAI,,GAV,,,ARA,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,430,1,0,0,0,160,160,0
16/abr.,ABR.,162,2802,1,SBMN,SBBE,-3.130,-59.98,-1.400,-1.400,11:05,14:40,03:35,1,1,03:25,,SBBE,1,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,2685,0,3,3,0,164,164,0
16/abr.,ABR.,162,2802,2,SBBE,SBOI,-1.400,-48.45,3.840,3.840,16:30,18:30,02:00,2,1,01:50,,SBOI,1,,,MPL,SAL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1500,0,0,0,0,3158,3158,0
16/abr.,ABR.,162,2802,3,SBOI,SBBE,3.840,-51.82,-1.400,-1.400,20:25,21:55,01:30,3,0,01:30,,,,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,,,,,,,,
16/abr.,ABR.,162,2802,3,ROTA,SBBE,0.0,0.0,-1.400,-1.400,21:55,22:15,00:20,4,1,00:10,,SBBE,1,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVNO,NOTURNO,,COMAE,PEO,SPMAS,FAB,1410,0,0,0,0,0,0,0
16/abr.,ABR.,161,2800,1,SBMN,SBBE,-3.130,-59.98,-1.400,-1.400,12:15,15:45,03:30,1,1,03:10,,SBBE,1,,,MQT,RAV,,REI,,,STE,MCI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,2810,2,1,1,0,2040,2040,0
16/abr.,ABR.,161,2800,2,SBBE,SNOX,-1.400,-48.45,-1.716,-1.716,18:10,20:15,02:05,2,1,01:50,,,,,,RAV,MQT,,REI,,,STE,MCI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1960,0,4,3,0,2560,2152,0
16/abr.,ABR.,161,2800,3,SNOX,ROTA,-1.716,-55.84,0.0,0.0,21:20,22:20,01:00,3,0,00:50,,,,,,MQT,RAV,,REI,,,STE,MCI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,,,,,,,,
16/abr.,ABR.,161,2800,3,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:20,22:40,00:20,4,1,00:10,,SBMN,1,,,MQT,RAV,,REI,,,STE,MCI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1000,0,0,1,0,975,1383,0
16/abr.,ABR.,160,2803,6,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,12:25,14:55,02:30,1,1,,,,,,,PAI,DMD,,WEL,,,BOR,BLE,ADO,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,2125,2,42,2,40,0,0,0
16/abr.,ABR.,160,2803,7,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,17:15,19:15,02:00,2,1,,,,,,,LEL,JOE,,WEL,,,BOR,BLE,ADO,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1625,0,38,2,36,0,0,0
16/abr.,ABR.,160,2803,8,SBAF,ROTA,-22.880,-43.38,0.0,0.0,22:10,24:00,01:50,3,0,,,,,,,ABQ,CSI,,DNL,,,BOR,RBS,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,1600,0,41,2,39,0,0,0
17/abr.,ABR.,160,2803,9,ROTA,SBAF,0.0,0.0,-22.880,-22.880,00:00,00:15,00:15,1,1,,,,,,,ABQ,CSI,,DNL,,,BOR,RBS,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,181,0,0,0,0,0,0,0
17/abr.,ABR.,152,2809,19,SBUA,SWMK,-0.130,-66.98,0.626,0.626,13:40,14:10,00:30,1,1,,,,,,,JAI,MAT,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,535,1,0,0,0,2958,2958,0
17/abr.,ABR.,152,2809,20,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,14:55,15:20,00:25,2,1,,,,,,,MAT,JAI,,GAV,,,REG,ARA,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,500,0,1,1,0,60,60,0
17/abr.,ABR.,152,2809,21,SBUA,SBMN,-0.130,-66.98,-3.130,-3.130,16:45,19:05,02:20,3,1,02:10,,SBMN,1,,,JAI,MAT,,RDZ,,,REG,ARA,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,2000,0,27,27,0,4,4,0
17/abr.,ABR.,162,2802,4,SBBE,SBOI,-1.400,-48.45,3.840,3.840,11:15,13:10,01:55,1,1,01:40,,SBOI,1,,,MPL,SAL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1510,0,0,0,0,3030,3030,0
17/abr.,ABR.,162,2802,5,SBOI,SBMQ,3.840,-51.82,-0.050,-0.050,14:50,16:05,01:15,2,1,01:00,,SBMQ,1,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1000,0,14,14,0,0,0,0
17/abr.,ABR.,162,2802,6,SBMQ,SBOI,-0.050,-51.11,3.840,3.840,16:55,18:10,01:15,3,1,01:00,,SBOI,1,,,MPL,SAL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1010,4,0,0,0,3716,3716,0
17/abr.,ABR.,162,2802,7,SBOI,SBMQ,3.840,-51.82,-0.050,-0.050,19:55,21:05,01:10,4,1,01:00,,SBMQ,1,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,990,0,0,0,0,0,0,0
17/abr.,ABR.,160,2803,10,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,11:55,13:45,01:50,2,1,,,,,,,CSI,ABQ,,DNL,,,ADO,RBS,,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1675,0,42,2,40,0,0,0
17/abr.,ABR.,160,2803,11,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,17:20,19:05,01:45,3,1,,,,,,,JOE,LEL,,DNL,,,ADO,RBS,,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1612,0,42,2,40,0,0,0
17/abr.,ABR.,160,2803,12,SBAF,ROTA,-22.880,-43.38,0.0,0.0,22:30,24:00,01:30,4,0,,,,,,,PAI,DMD,,WEL,,,BOR,ADO,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,1282,4,42,2,40,0,0,0
18/abr.,ABR.,160,2803,13,ROTA,SBAF,0.0,0.0,-22.880,-22.880,00:00,00:35,00:35,1,1,,,,,,,PAI,DMD,,WEL,,,BOR,ADO,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,180,0,0,0,0,0,0,0
18/abr.,ABR.,162,2802,8,SBMQ,SBOI,-0.050,-51.11,3.840,3.840,11:40,12:55,01:15,1,1,01:00,,SBOI,1,,,MPL,SAL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1015,0,0,0,0,2400,2400,0
18/abr.,ABR.,162,2802,9,SBOI,SBMQ,3.840,-51.82,-0.050,-0.050,15:00,16:05,01:05,2,1,00:55,,SBMQ,1,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,920,0,8,5,0,46,0,0
18/abr.,ABR.,162,2802,19,SBMQ,SBMN,-0.050,-51.11,-3.130,-3.130,16:45,19:20,02:35,3,1,02:20,,SBMN,1,,,SAL,MPL,,LMA,,,MOA,MAI,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,2125,0,0,3,0,0,46,0
18/abr.,ABR.,163,2800,1,SBMN,SWHT,-3.130,-59.98,-7.540,-7.540,13:20,15:00,01:40,1,1,01:30,,,,,,MDI,BEZ,,RCO,,,MMA,MAR,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,VERDE BRASIL,1375,0,28,28,0,0,0,0
18/abr.,ABR.,163,2800,2,SWHT,SBMN,-7.540,-63.07,-3.130,-3.130,15:25,16:50,01:25,2,1,01:15,,SBMN,1,,,MDI,BEZ,,RCO,,,MMA,MAR,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,VERDE BRASIL,1200,0,0,0,0,0,0,0
18/abr.,ABR.,163,2800,3,SBMN,SWHT,-3.130,-59.98,-7.540,-7.540,18:00,19:40,01:40,3,1,01:30,,,,,,BEZ,MDI,,RCO,,,MMA,MAR,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,VERDE BRASIL,1300,0,27,27,0,0,0,0
18/abr.,ABR.,163,2800,4,SWHT,SBMN,-7.540,-63.07,-3.130,-3.130,20:05,21:40,01:35,4,1,01:30,,SBMN,1,,,BEZ,MDI,,RCO,,,MMA,MAR,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,VERDE BRASIL,1300,0,0,0,0,0,0,0
18/abr.,ABR.,160,2803,14,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,11:50,13:35,01:45,2,1,,,,,,,ABQ,CSI,,WEL,,,BOR,RBS,,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1500,0,42,2,40,0,0,0
18/abr.,ABR.,160,2803,15,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,16:40,18:30,01:50,3,1,,,,,,,JOE,PAI,,WEL,,,BOR,RBS,,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1580,0,42,2,40,0,0,0
18/abr.,ABR.,160,2803,16,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,21:50,22:10,00:20,4,1,,,,,,,LEL,DMD,,DNL,,,BLE,ADO,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,400,0,7,7,0,0,0,0
18/abr.,ABR.,160,2803,17,SBAF,ROTA,-22.880,-43.38,0.0,0.0,22:30,24:00,01:30,5,0,,,,,,,DMD,LEL,,DNL,,,BLE,ADO,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,1512,0,42,2,40,0,0,0
19/abr.,ABR.,160,2803,18,ROTA,SBAF,0.0,0.0,-22.880,-22.880,00:00,00:30,00:30,1,1,,,,,,,DMD,LEL,,DNL,,,BLE,ADO,,,,,50TVNO,NOTURNO,FIEX 025/21,COMPREP,PMC-EB,,,400,0,0,0,0,0,0,0
19/abr.,ABR.,160,2803,19,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,11:50,13:50,02:00,2,1,,,,,,,LEL,DMD,,DNL,,,BLE,ADO,,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1850,0,42,10,32,0,0,0
19/abr.,ABR.,160,2803,20,SBAF,SBAF,-22.880,-43.38,-22.880,-22.880,16:55,18:40,01:45,3,1,,,,,,,CSI,ABQ,,DNL,,,BLE,ADO,,,,,50TVDI,DIURNO,FIEX 025/21,COMPREP,PMC-EB,,,1562,4,42,14,28,0,0,0
